STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD,TweetDate,IsVisible
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2017-10-01 13:53,FM-15,SCT:04 40 BKN:07 70,10.00,,62,16.7,53,11.5,44,6.7,52,8,330,,30.10,,,30.13,0.00,30.13,,,,,,,,,,0608,1749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,10/1/17 21:54,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2017-10-13 08:53,FM-15,FEW:02 27 SCT:04 48 OVC:08 65,10.00,,47,8.3,45,7.0,42,5.6,83,3,110,,30.11,,,30.14,0.00,30.14,,,,,,,,,,0625,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,10/13/17 17:27,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-06-16 07:53,FM-15,BKN:07 15 OVC:08 20,10.00,,54,12.2,50,10.0,46,7.8,75,6,160,,29.87,,,29.90,T,29.90,,,,,,,,,,0411,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,6/16/14 16:09,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2015-02-02 15:51,FM-16,SCT:04 25 BKN:07 200,10.00,,55,13.0,50,10.0,45,7.0,67,16,200,31,29.87,,,,,29.90,,,,,,,,,,0735,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,2/2/15 23:26,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-10-17 11:53,FM-15,BKN:07 70 OVC:08 80,10.00,,63,17.2,56,13.6,51,10.6,65,0,000,,29.70,,,29.73,0.01,29.73,,,,,,,,,,0631,1718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,10/17/14 19:36,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2015-01-19 13:53,FM-15,BKN:07 22,10.00,,52,11.1,47,8.2,41,5.0,66,7,280,,30.39,,,30.42,0.00,30.42,,,,,,,,,,0750,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,1/19/15 21:29,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-07-31 11:53,FM-15,CLR:00,10.00,,80,26.7,64,18.0,54,12.2,41,8,290,,30.04,,,30.07,0.00,30.07,,,,,,,,,,0445,1945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,7/31/14 19:43,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-09-19 14:53,FM-15,FEW:02 40 SCT:04 200,10.00,,77,25.0,64,17.7,55,12.8,47,5,160,,30.03,,,30.06,0.00,30.06,,,,,,,,,,0552,1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,9/19/14 22:28,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2017-02-17 12:53,FM-15,FEW:02 30 SCT:04 250,10.00,,54,12.2,47,8.5,40,4.4,59,6,050,,29.60,8,,29.63,0.00,29.63,,,,,,,,,,0712,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,2/17/17 20:28,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-02-19 12:53,FM-15,SCT:04 49 OVC:08 60,9.00,-RA:02 |RA:61 |,51,10.6,48,8.6,44,6.7,77,7,210,,29.59,3,,29.62,0.04s,29.62,,,,,,,,,,0708,1739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,2/19/16 20:42,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-10-07 13:51,FM-16,BKN:07 16,10.00,,66,19.0,61,16.0,57,14.0,73,3,310,,29.91,,,,,29.94,,,,,,,,,,0616,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,10/7/14 22:08,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2015-02-22 15:53,FM-15,BKN:07 210,10.00,,54,12.2,42,5.4,24,-4.4,31,6,350,,30.35,8,,30.38,0.00,30.38,,,,,,,,,,0703,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,2/22/15 23:54,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-08-11 17:53,FM-15,CLR:00,10.00,,78,25.6,65,18.5,57,13.9,48,8,310,,30.03,,,30.06,0.00,30.06,,,,,,,,,,0502,1925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,8/12/16 2:00,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-09-22 07:53,FM-15,CLR:00,10.00,,55,12.8,50,10.2,46,7.8,72,6,130,,30.00,,,30.03,0.00,30.03,,,,,,,,,,0557,1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,9/22/16 16:16,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2017-11-03 12:14,FM-16,OVC:08 11,2.50,-SN:03 BR:1 |SN:71 |,35,1.7,34,1.2,33,0.6,93,5,360,,29.97,,,,,30.00,,,,,,,,,,0656,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,11/3/17 20:13,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-09-07 10:53,FM-15,CLR:00,10.00,,75,23.9,63,17.0,54,12.2,48,5,310,,29.85,,,29.88,0.00,29.88,,,,,,,,,,0536,1838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,9/7/14 19:03,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2017-04-16 10:53,FM-15,BKN:07 200,10.00,,56,13.3,48,9.0,40,4.4,55,9,320,,29.86,,,29.88,0.00,29.89,,,,,,,,,,0519,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,4/16/17 19:16,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-08-11 15:53,FM-15,SCT:04 150,10.00,,93,33.9,69,20.4,54,12.2,27,5,320,,29.77,8,,29.80,0.00,29.80,,,,,,,,,,0500,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,8/11/14 23:47,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-09-05 07:53,FM-15,CLR:00,10.00,,66,18.9,59,14.8,53,11.7,63,8,350,,30.12,,,30.15,0.00,30.15,,,,,,,,,,0533,1842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,9/5/14 16:26,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2017-07-04 07:53,FM-15,CLR:00,10.00,,62,16.7,56,13.6,52,11.1,70,7,050,,30.06,,,30.09,0.00,30.09,,,,,,,,,,0418,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,7/4/17 15:57,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2015-02-12 14:53,FM-15,BKN:07 36,10.00,,63,17.0,53,11.5,43,6.1,49,3,160,,30.20,,,30.23,0.00,30.23,,,,,,,,,,0720,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,2/12/15 22:37,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-07-05 12:53,FM-15,OVC:08 75,10.00,,75,23.9,61,16.2,51,10.6,43,7,190,,30.10,3,,30.13,T,30.13,,,,,,,,,,0418,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,7/5/14 20:34,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2017-10-16 13:53,FM-15,FEW:02 30 BKN:07 110,10.00,,63,17.2,55,12.8,48,8.9,58,14,180,22,30.14,,,30.17,0.00,30.17,,,,,,,,,,0629,1720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,10/16/17 21:55,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2017-01-06 17:53,FM-15,FEW:02 150,10.00,,34,1.1,29,-1.4,21,-6.1,59,0,000,,29.98,,,30.01,0.00,30.01,,,,,,,,,,0756,1635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,1/7/17 1:32,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2017-11-07 09:53,FM-15,OVC:08 140,10.00,,44,6.7,38,3.3,29,-1.7,55,0,000,,30.18,8,,30.21,,30.21,,,,,,,,,,0702,1643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,11/7/17 17:48,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-07-06 07:53,FM-15,BKN:07 65,10.00,,68,20.0,61,15.8,55,12.8,63,5,180,,30.13,,,30.16,0.00,30.16,,,,,,,,,,0419,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,7/6/14 16:08,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-07-18 07:53,FM-15,BKN:07 16,10.00,,61,16.1,56,13.1,51,10.6,70,8,220,,30.08,,,30.11,0.00,30.11,,,,,,,,,,0430,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,7/18/14 16:13,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-08-05 15:53,FM-15,FEW:02 200,10.00,,78,25.6,65,18.2,56,13.3,47,8,290,,30.01,8,,30.04,0.00,30.04,,,,,,,,,,0452,1938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,8/5/14 23:52,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2017-09-03 13:53,FM-15,FEW:02 150 SCT:04 200,10.00,,85,29.4,69,20.3,59,15.0,42,8,310,,29.97,,,30.01,0.00,30.00,,,,,,,,,,0530,1846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,9/3/17 22:01,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-12-02 11:53,FM-15,CLR:00,10.00,,42,5.6,36,2.5,28,-2.2,58,7,020,,30.11,,,30.14,0.00,30.14,,,,,,,,,,0737,1620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,12/2/14 20:20,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-02-22 17:53,FM-15,CLR:00,10.00,,48,8.9,43,6.4,38,3.3,68,0,000,,30.39,,,30.43,0.00,30.42,,,,,,,,,,0701,1745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,2/23/16 1:34,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-02-13 15:53,FM-15,SCT:04 10 BKN:07 15 OVC:08 27,8.00,-RA:02 |RA:61 |,48,8.9,47,8.3,46,7.8,93,15,170,22,30.13,8,,30.16,0.04,30.16,,,,,,,,,,0718,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,2/14/16 0:16,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-05-19 07:53,FM-15,SCT:04 38,10.00,,60,15.6,54,12.3,49,9.4,67,3,190,,29.96,,,29.99,0.00,29.99,,,,,,,,,,0427,1945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,5/19/14 16:05,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-07-21 14:53,FM-15,FEW:02 50,10.00,,74,23.3,59,15.0,47,8.3,38,3,270,,29.97,,,30.00,0.00,30.00,,,,,,,,,,0433,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,7/22/14 0:32,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-01-20 14:53,FM-15,FEW:02 20 OVC:08 200,10.00,,52,11.1,46,8.0,40,4.4,64,7,120,,30.11,,,30.14,0.00,30.14,,,,,,,,,,0749,1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,1/20/16 22:54,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-12-05 10:53,FM-15,BKN:07 45 OVC:08 55,7.00,-RA:02 |RA:61 |,50,10.0,48,8.6,45,7.2,83,8,140,,29.92,,,29.96,0.04,29.95,,,,,,,,,,0741,1619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,12/5/14 18:51,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-11-06 15:53,FM-15,BKN:07 60 BKN:07 150,10.00,,59,15.0,53,11.5,47,8.3,64,7,190,,30.01,1,,30.04,0.00,30.04,,,,,,,,,,0702,1643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,11/7/16 0:09,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-05-05 10:53,FM-15,BKN:07 32 OVC:08 65,10.00,,56,13.3,51,10.5,46,7.8,70,10,210,17,29.96,,,29.99,0.00,29.99,,,,,,,,,,0446,1926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,5/5/14 19:21,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2015-01-29 08:53,FM-15,SCT:04 200,10.00,,46,7.8,43,6.0,39,3.9,77,0,000,,30.33,,,30.36,0.00,30.36,,,,,,,,,,0740,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,1/29/15 17:01,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-06-14 14:53,FM-15,OVC:08 33,10.00,,64,17.8,55,12.8,47,8.3,54,6,120,,30.05,,,30.08,0.00,30.08,,,,,,,,,,0411,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,6/14/14 22:05,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-06-11 11:53,FM-15,FEW:02 30 SCT:04 50 BKN:07 250,10.00,,70,21.1,58,14.4,48,8.9,46,5,340,,29.94,,,29.97,0.00,29.97,,,,,,,,,,0412,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,6/11/14 19:29,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2015-02-08 11:53,FM-15,BKN:07 170,10.00,,59,15.0,53,11.5,47,8.3,64,0,000,,29.88,,,29.91,0.00,29.91,,,,,,,,,,0726,1722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,2/8/15 19:59,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-07-11 17:53,FM-15,FEW:02 250,10.00,,88,31.1,65,18.5,50,10.0,27,0,000,,29.90,,,29.94,0.00,29.93,,,,,,,,,,0424,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,7/12/14 1:47,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-06-08 11:53,FM-15,FEW:02 20,10.00,,67,19.4,60,15.6,55,12.8,66,6,180,,30.17,,,30.20,0.00,30.20,,,,,,,,,,0412,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,6/8/14 19:56,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-04-04 13:53,FM-15,BKN:07 28 BKN:07 45,10.00,,59,15.0,50,10.1,41,5.0,51,14,230,24,30.22,,,30.25,0.00,30.25,,,,,,,,,,0540,1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,4/4/16 22:03,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-01-13 17:53,FM-15,OVC:08 33,10.00,,45,7.2,43,6.2,41,5.0,86,5,130,,29.88,,,29.91,T,29.91,,,,,,,,,,0753,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,1/14/16 1:55,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-01-14 14:53,FM-15,BKN:07 250,10.00,,48,8.9,44,6.8,40,4.4,74,3,320,,29.80,,,29.83,0.00,29.83,,,,,,,,,,0753,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,1/14/16 23:01,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-06-08 10:51,FM-16,BKN:07 16,10.00,,64,18.0,59,14.9,55,13.0,73,6,180,,30.18,,,,,30.21,,,,,,,,,,0412,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,6/8/14 18:32,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2015-03-10 14:53,FM-15,OVC:08 220,10.00,,57,13.9,49,9.5,41,5.0,55,7,330,,29.75,,,29.78,0.00,29.78,,,,,,,,,,0633,1807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,3/10/15 23:14,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2017-05-21 10:53,FM-15,CLR:00,10.00,,68,20.0,59,15.3,53,11.7,59,7,320,,30.20,,,30.23,0.00,30.23,,,,,,,,,,0425,1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,5/21/17 18:45,True
